date,QT_Tem,QT_AirHumidity_z,day_type_z,cool_power,,,,
2021/5/1 0:00,17.99974976,84.06760224,0.1,7.036675,,,,
2021/5/1 1:00,18.12853394,84.30383485,0.1,6.954988889,,,,
2021/5/1 2:00,18.47298584,84.38882662,0.1,6.849963889,,,,
2021/5/1 3:00,18.26210938,85.96746429,0.1,6.756608333,,,,
2021/5/1 4:00,17.80089722,85.87069467,0.1,4.160156944,,,,
2021/5/1 5:00,17.85839233,78.85582597,0.1,4.160156944,,,,
2021/5/1 6:00,17.77993164,78.60152579,0.1,6.558227778,,,,
2021/5/1 7:00,17.64754639,78.53905998,0.1,475.5906589,,,,
2021/5/1 8:00,17.53911743,76.99128712,0.1,126.5147487,,,,
2021/5/1 9:00,18.32201538,70.60058084,0.1,476.3758958,,,,
2021/5/1 10:00,18.65926514,64.54582478,0.1,2475.31392,,,,
2021/5/1 11:00,19.16304932,59.52697045,0.1,776.361604,,,,
2021/5/1 12:00,20.00466309,53.46339441,0.1,2010.49871,,,,
2021/5/1 13:00,20.21190796,52.0118836,0.1,1941.177308,,,,
2021/5/1 14:00,20.04180298,51.91410634,0.1,3030.520647,,,,
2021/5/1 15:00,19.55181274,54.55575406,0.1,3021.803806,,,,
2021/5/1 16:00,18.53826294,62.8232995,0.1,3357.80247,,,,
2021/5/1 17:00,16.740625,75.01098979,0.1,1746.440887,,,,
2021/5/1 18:00,16.58068237,77.88854937,0.1,1257.058812,,,,
2021/5/1 19:00,16.79754028,75.50554357,0.1,1303.845816,,,,
2021/5/1 20:00,16.83287964,74.29563377,0.1,2200.463845,,,,
2021/5/1 21:00,16.64119873,74.89636209,0.1,2177.141177,,,,
2021/5/1 22:00,16.72265015,74.17309358,0.1,1000,,,,
2021/5/1 23:00,16.75679932,74.14722107,0.1,0.945225,,,,
2021/5/2 0:00,16.47286377,74.67133734,0.1,1.015241667,,,,
2021/5/2 1:00,16.43514404,76.11055205,0.1,1.073588889,,,,
2021/5/2 2:00,16.44051514,76.14871513,0.1,1.155275,,,,
2021/5/2 3:00,16.45848999,75.26598545,0.1,1.248630556,,,,
2021/5/2 4:00,16.46569214,74.88147862,0.1,1.341986111,,,,
2021/5/2 5:00,17.34563599,71.68489791,0.1,1.435341667,,,,
2021/5/2 6:00,17.73800049,71.47486182,0.1,1.505358333,,,,
2021/5/2 7:00,17.61998901,68.13145129,0.1,8.4965225,,,,
2021/5/2 8:00,17.37078247,61.4151573,0.1,229.7897988,,,,
2021/5/2 9:00,17.62355957,53.00196624,0.1,2000,,,,
2021/5/2 10:00,17.46782837,51.75254879,0.1,5441.58319,,,,
2021/5/2 11:00,17.16112671,52.95133828,0.1,2660.623881,,,,
2021/5/2 12:00,17.03533325,54.47324762,0.1,1443.70049,,,,
2021/5/2 13:00,17.02276001,54.74245166,0.1,1276.04138,,,,
2021/5/2 14:00,16.96584473,54.56571479,0.1,2258.091646,,,,
2021/5/2 15:00,16.553125,56.11299324,0.1,2881.735698,,,,
2021/5/2 16:00,16.36144409,57.29171456,0.1,1206.145492,,,,
2021/5/2 17:00,15.21013794,63.18561987,0.1,1836.076107,,,,
2021/5/2 18:00,15.21553955,63.85184671,0.1,2298.045957,,,,
2021/5/2 19:00,15.28502808,63.24557375,0.1,592.4317883,,,,
2021/5/2 20:00,15.28862915,64.23831364,0.1,754.3004026,,,,
2021/5/2 21:00,15.00707397,64.95979616,0.1,1830.603021,,,,
2021/5/2 22:00,15.08614502,65.71541806,0.1,0.81394375,,,,
2021/5/2 23:00,15.14544067,66.47162279,0.1,1.773755556,,,,
2021/5/3 0:00,15.06459961,68.76115533,0.1,1.797094444,,,,
2021/5/3 1:00,15.04122314,69.71248103,0.1,1.855441667,,,,
2021/5/3 2:00,15.17778931,69.68363397,0.1,1.925458333,,,,
2021/5/3 3:00,15.27245483,71.26320243,0.1,1.983805556,,,,
2021/5/3 4:00,15.38207397,71.55184764,0.1,0.92422,,,,
2021/5/3 5:00,16.59807739,67.8754822,0.1,2.1005,,,,
2021/5/3 6:00,16.92272339,67.27939412,0.1,2.147177778,,,,
2021/5/3 7:00,17.25457153,67.28658845,0.1,50,,,,
2021/5/3 8:00,17.48101196,67.10833566,0.1,98.05239025,,,,
2021/5/3 9:00,18.83599243,64.7215566,0.1,235.6672312,,,,
2021/5/3 10:00,18.92284546,66.25280653,0.1,1871.942611,,,,
2021/5/3 11:00,19.14925537,67.55258973,0.1,14615.21692,,,,
2021/5/3 12:00,20.02919922,67.72971654,0.1,13703.20701,,,,
2021/5/3 13:00,20.16158447,69.67501241,0.1,7009.841579,,,,
2021/5/3 14:00,20.14003906,71.68187716,0.1,7231.118518,,,,
2021/5/3 15:00,19.86089478,75.63052741,0.1,7475.938912,,,,
2021/5/3 16:00,19.90462646,76.53876855,0.1,6652.70325,,,,
2021/5/3 17:00,19.30141602,81.68198574,0.1,6813.033715,,,,
2021/5/3 18:00,19.75786743,80.86655514,0.1,6316.829216,,,,
2021/5/3 19:00,20.08193359,79.92036809,0.1,1421.189081,,,,
2021/5/3 20:00,20.24306641,79.10347129,0.1,914.1474023,,,,
2021/5/3 21:00,20.05855713,82.18260681,0.1,764.1851222,,,,
2021/5/3 22:00,20.14901123,82.65427078,0.1,219.8711211,,,,
2021/5/3 23:00,20.2628418,83.02856462,0.1,2.707311111,,,,
2021/5/4 0:00,20.1723877,85.95009938,0.1,2.788997222,,,,
2021/5/4 1:00,20.18135986,87.37698471,0.1,2.870683333,,,,
2021/5/4 2:00,20.06035767,89.57226749,0.1,2.882352778,,,,
2021/5/4 3:00,19.78301392,93.06390405,0.1,2.9407,,,,
2021/5/4 4:00,19.74349365,94.07103814,0.1,2.964038889,,,,
2021/5/4 5:00,20.12386475,94.69290626,0.1,2.975708333,,,,
2021/5/4 6:00,20.18496094,94.71258695,0.1,2.999047222,,,,
2021/5/4 7:00,20.38262329,93.8138038,0.1,57.90121606,,,,
2021/5/4 8:00,20.19994507,94.32337757,0.1,300,,,,
2021/5/4 9:00,20.1831604,94.39356418,0.1,675.9121932,,,,
2021/5/4 10:00,20.46947632,93.66480674,0.1,12724.52828,,,,
2021/5/4 11:00,20.58388672,93.94639891,0.1,14698.44771,,,,
2021/5/4 12:00,20.29577026,95.62513903,0.1,14932.96527,,,,
2021/5/4 13:00,20.42635498,95.68231614,0.1,14447.83099,,,,
2021/5/4 14:00,20.1418396,95.84249525,0.1,13935.30782,,,,
2021/5/4 15:00,19.60033569,93.17289676,0.1,16830.29721,,,,
2021/5/4 16:00,19.64705811,93.20946343,0.1,13562.52917,,,,
2021/5/4 17:00,18.88271484,92.14337889,0.1,13994.08366,,,,
2021/5/4 18:00,18.11296997,90.22829515,0.1,15000.86172,,,,
2021/5/4 19:00,17.66729126,89.37767638,0.1,972.0937791,,,,
2021/5/4 20:00,17.35222778,87.54192255,0.1,869.69102,,,,
2021/5/4 21:00,16.81072388,85.745027,0.1,985.9205538,,,,
2021/5/4 22:00,16.84127197,83.12937028,0.1,70,,,,
2021/5/4 23:00,16.77956543,81.6834744,0.1,4.714455556,,,,
2021/5/5 0:00,16.4878479,81.86841,0.1,1.26975225,,,,
2021/5/5 1:00,16.51540527,82.06674368,0.1,2,,,,
2021/5/5 2:00,16.39199219,82.56900777,0.1,4.586091667,,,,
2021/5/5 3:00,16.17095337,83.59004482,0.1,4.551083333,,,,
2021/5/5 4:00,16.12545166,84.02866606,0.1,4.527744444,,,,
2021/5/5 5:00,17.22701416,79.21787328,0.1,1.381895611,,,,
2021/5/5 6:00,17.81405029,77.03764213,0.1,4.41105,,,,
2021/5/5 7:00,18.46459351,72.6711672,0.1,13.55802733,,,,
2021/5/5 8:00,18.98394165,69.67693178,0.1,206.932858,,,,
2021/5/5 9:00,20.5994812,61.15858289,0.1,568.1121993,,,,
2021/5/5 10:00,21.18590698,56.90489498,0.1,2584.732933,,,,
2021/5/5 11:00,21.43389282,55.59032889,0.1,2794.32444,,,,
2021/5/5 12:00,21.94906006,51.27256414,0.1,2071.049823,,,,
2021/5/5 13:00,21.89153442,52.73174787,0.1,2882.66832,,,,
2021/5/5 14:00,21.70345459,54.93045129,0.1,2534.246715,,,,
2021/5/5 15:00,20.8456665,60.31472404,0.1,3021.302603,,,,
2021/5/5 16:00,20.45690308,60.43390817,0.1,1718.6291,,,,
2021/5/5 17:00,18.86654053,67.89080373,0.1,2770.678062,,,,
2021/5/5 18:00,18.39031372,67.88902135,0.1,2396.815668,,,,
2021/5/5 19:00,18.23098145,65.99084967,0.1,1848.436616,,,,
2021/5/5 20:00,18.18786011,64.78707064,0.1,790.0687668,,,,
2021/5/5 21:00,17.49120483,64.36486056,0.1,610.7612181,,,,
2021/5/5 22:00,17.4097229,64.08126117,0.1,50,,,,
2021/5/5 23:00,17.46242676,63.54460668,0.1,1.172079,,,,
2021/5/6 0:00,16.62441406,66.29454188,0.5,1.447011111,,,,
2021/5/6 1:00,16.56511841,66.50909907,0.5,1.412002778,,,,
2021/5/6 2:00,16.70946655,66.02920141,0.5,1.388663889,,,,
2021/5/6 3:00,16.42376099,67.43717065,0.5,1.064253333,,,,
2021/5/6 4:00,16.4944397,67.69828464,0.5,1.447011111,,,,
2021/5/6 5:00,18.01592407,62.7810284,0.5,1.482019444,,,,
2021/5/6 6:00,18.52269897,59.7703306,0.5,1.517027778,,,,
2021/5/6 7:00,18.83239136,57.03804421,0.5,75.27025056,,,,
2021/5/6 8:00,19.10973511,55.04348273,0.5,27294.58491,,,,
2021/5/6 9:00,20.3946167,49.88047363,0.5,30717.06831,,,,
2021/5/6 10:00,20.53658447,50.35896271,0.5,35281.62787,,,,
2021/5/6 11:00,20.68273315,52.58802489,0.5,27517.82384,,,,
2021/5/6 12:00,20.96727905,55.42702895,0.5,27241.77274,,,,
2021/5/6 13:00,20.73186646,58.88604645,0.5,29476.4724,,,,
2021/5/6 14:00,20.56234131,61.64326042,0.5,32258.49223,,,,
2021/5/6 15:00,19.81957397,68.22631628,0.5,31146.61508,,,,
2021/5/6 16:00,19.63146362,71.19504166,0.5,27531.96569,,,,
2021/5/6 17:00,19.22652588,76.73494445,0.5,27044.66194,,,,
2021/5/6 18:00,19.16784058,78.96199637,0.5,7038.960227,,,,
2021/5/6 19:00,19.28823242,79.13077512,0.5,3128.338482,,,,
2021/5/6 20:00,19.5074707,79.41389437,0.5,583.2289143,,,,
2021/5/6 21:00,19.31578979,81.13590755,0.5,742.6672501,,,,
2021/5/6 22:00,19.37450562,82.32415051,0.5,9.533936111,,,,
2021/5/6 23:00,19.40325317,83.33148468,0.5,9.393902778,,,,
2021/5/7 0:00,19.19539795,85.53572817,0.5,8.463497972,,,,
2021/5/7 1:00,19.08217773,87.10212535,0.5,9.183852778,,,,
2021/5/7 2:00,18.97796021,87.88090959,0.5,9.067158333,,,,
2021/5/7 3:00,18.64608154,90.43985006,0.5,6.452736,,,,
2021/5/7 4:00,18.67003784,90.04613047,0.5,8.892116667,,,,
2021/5/7 5:00,19.65361938,86.3050277,0.5,8.787091667,,,,
2021/5/7 6:00,20.34490356,83.30841602,0.5,138.4157149,,,,
2021/5/7 7:00,21.15834961,80.8704147,0.5,446.3802891,,,,
2021/5/7 8:00,22.06047974,76.80526676,0.5,21965.65026,,,,
2021/5/7 9:00,23.51668701,69.84843805,0.5,29587.40728,,,,
2021/5/7 10:00,24.42598877,66.56244864,0.5,39509.22814,,,,
2021/5/7 11:00,24.89022217,64.77744502,0.5,31850.06296,,,,
2021/5/7 12:00,25.40834961,59.53201832,0.5,32200.69791,,,,
2021/5/7 13:00,25.06212769,60.85596168,0.5,32834.62519,,,,
2021/5/7 14:00,24.28759155,63.5137156,0.5,34082.92702,,,,
2021/5/7 15:00,22.4366394,64.5729148,0.5,34241.26527,,,,
2021/5/7 16:00,20.90618286,68.9853176,0.5,33223.25387,,,,
2021/5/7 17:00,19.05880127,68.82627383,0.5,34570.83244,,,,
2021/5/7 18:00,18.86052856,68.2950195,0.5,31835.78073,,,,
2021/5/7 19:00,18.68502197,68.14337573,0.5,3768.666688,,,,
2021/5/7 20:00,18.737146,68.90902749,0.5,1.131936111,,,,
2021/5/7 21:00,18.46218262,71.86917563,0.5,1.715408333,,,,
2021/5/7 22:00,18.447229,73.58517176,0.5,2.018813889,,,,
2021/5/7 23:00,18.53887329,76.85267159,0.5,2.31055,,,,
2021/5/8 0:00,18.34957275,80.39898346,0.5,2.555608333,,,,
2021/5/8 1:00,18.48076782,81.23441969,0.5,2.765658333,,,,
2021/5/8 2:00,18.62871704,82.4158715,0.5,2.882352778,,,,
2021/5/8 3:00,18.5256897,85.83456516,0.5,2.999047222,,,,
2021/5/8 4:00,18.58019409,87.66255856,0.5,3.092402778,,,,
2021/5/8 5:00,19.87285767,85.09479346,0.5,2.899040083,,,,
2021/5/8 6:00,20.1484314,85.12773652,0.5,116.9364687,,,,
2021/5/8 7:00,20.50002441,83.66682028,0.5,349.0732262,,,,
2021/5/8 8:00,20.95110474,83.04168331,0.5,17947.06759,,,,
2021/5/8 9:00,22.74755249,77.89588995,0.5,32550.46663,,,,
2021/5/8 10:00,23.33635864,77.07790425,0.5,33997.16979,,,,
2021/5/8 11:00,23.8784729,75.35494781,0.5,32426.30363,,,,
2021/5/8 12:00,25.37600098,68.86031268,0.5,32341.55884,,,,
2021/5/8 13:00,25.76296387,66.19196107,0.5,33361.85956,,,,
2021/5/8 14:00,25.97261963,63.21047659,0.5,28760.35956,,,,
2021/5/8 15:00,25.95586548,62.62118157,0.5,30463.43014,,,,
2021/5/8 16:00,25.4838501,66.35565211,0.5,31244.25577,,,,
2021/5/8 17:00,23.71016846,74.20038907,0.5,32695.63242,,,,
2021/5/8 18:00,22.81343994,78.57574218,0.5,31978.26908,,,,
2021/5/8 19:00,22.41509399,81.28372252,0.5,5443.491027,,,,
2021/5/8 20:00,22.25994263,82.62648114,0.5,2951.854822,,,,
2021/5/8 21:00,21.4309021,87.6464843,0.5,7.410097222,,,,
2021/5/8 22:00,21.30809937,88.8854474,0.5,7.281733333,,,,
2021/5/8 23:00,21.28533325,89.72921949,0.5,7.223386111,,,,
2021/5/9 0:00,20.89660034,90.9592559,0.7,7.106691667,,,,
2021/5/9 1:00,20.83788452,90.60136751,0.7,7.025005556,,,,
2021/5/9 2:00,20.95888672,90.17503885,0.7,6.954988889,,,,
2021/5/9 3:00,20.72826538,91.51461094,0.7,6.861633333,,,,
2021/5/9 4:00,20.83968506,90.70562624,0.7,6.803286111,,,,
2021/5/9 5:00,21.8046814,86.93079468,0.7,6.756608333,,,,
2021/5/9 6:00,22.26952515,86.08865683,0.7,6.698261111,,,,
2021/5/9 7:00,22.61156616,85.54347442,0.7,0,,,,
2021/5/9 8:00,22.89071045,84.48977255,0.7,0,,,,
2021/5/9 9:00,24.17498169,78.52304034,0.7,214.8928194,,,,
2021/5/9 10:00,24.76860962,76.54716652,0.7,5644.294043,,,,
2021/5/9 11:00,24.80993042,76.49523385,0.7,3197.07361,,,,
2021/5/9 12:00,25.31789551,74.71724009,0.7,4897.891404,,,,
2021/5/9 13:00,25.1579834,75.19110041,0.7,3549.670308,,,,
2021/5/9 14:00,24.95668945,75.20150884,0.7,4808.290492,,,,
2021/5/9 15:00,24.8003479,74.27128902,0.7,3479.766952,,,,
2021/5/9 16:00,24.41338501,76.10394297,0.7,4450.713391,,,,
2021/5/9 17:00,22.77330933,77.62356791,0.7,4332.722238,,,,
2021/5/9 18:00,22.46599731,77.0738099,0.7,3138.7055,,,,
2021/5/9 19:00,22.10299072,77.2922969,0.7,2472.303904,,,,
2021/5/9 20:00,21.97121582,78.7364166,0.7,2980.120084,,,,
2021/5/9 21:00,21.09966431,83.8953874,0.7,2383.760944,,,,
2021/5/9 22:00,20.78875122,89.31900425,0.7,6.09145,,,,
2021/5/9 23:00,20.61205444,92.75486107,0.7,6.068111111,,,,
2021/5/10 0:00,20.18377075,93.92336535,0.5,6.021433333,,,,
2021/5/10 1:00,20.24367676,93.8474617,0.5,5.998094444,,,,
2021/5/10 2:00,20.34789429,93.17037483,0.5,5.974755556,,,,
2021/5/10 3:00,19.78182373,94.06930418,0.5,5.963086111,,,,
2021/5/10 4:00,19.86208496,93.81904939,0.5,5.916408333,,,,
2021/5/10 5:00,21.04213867,89.81623324,0.5,5.8814,,,,
2021/5/10 6:00,21.49620972,87.06578168,0.5,26.33980322,,,,
2021/5/10 7:00,21.8166748,85.57940097,0.5,576.7733776,,,,
2021/5/10 8:00,22.12096558,84.49931932,0.5,9091.858813,,,,
2021/5/10 9:00,24.08574829,78.78721504,0.5,41635.36451,,,,
2021/5/10 10:00,24.45952759,77.62644203,0.5,45205.87481,,,,
2021/5/10 11:00,24.87044678,76.13983279,0.5,43129.03262,,,,
2021/5/10 12:00,25.62880859,74.50983711,0.5,41585.74708,,,,
2021/5/10 13:00,25.58028564,75.32898285,0.5,41795.1898,,,,
2021/5/10 14:00,25.4772583,77.64745681,0.5,42500.58613,,,,
2021/5/10 15:00,25.11306152,80.13764617,0.5,33701.17398,,,,
2021/5/10 16:00,24.49666748,81.99135979,0.5,41047.16429,,,,
2021/5/10 17:00,22.79186401,87.47956569,0.5,42953.46233,,,,
2021/5/10 18:00,22.63671265,88.42490566,0.5,16051.99813,,,,
2021/5/10 19:00,22.79186401,87.85838573,0.5,4091.401861,,,,
2021/5/10 20:00,22.85357056,88.30417161,0.5,3652.557233,,,,
2021/5/10 21:00,21.98079834,92.73852556,0.5,2911.226601,,,,
2021/5/10 22:00,21.92867432,92.86424568,0.5,9.078827778,,,,
2021/5/10 23:00,21.65792236,93.97978091,0.5,8.950463889,,,,
2021/5/11 0:00,20.83788452,96.04498022,0.5,8.845438889,,,,
2021/5/11 1:00,20.78756104,96.19457084,0.5,8.810430556,,,,
2021/5/11 2:00,20.76122437,96.22218003,0.5,8.763752778,,,,
2021/5/11 3:00,20.87142334,95.93486168,0.5,8.728744444,,,,
2021/5/11 4:00,20.94451294,95.50429336,0.5,8.635388889,,,,
2021/5/11 5:00,21.9921814,93.47367754,0.5,3.018301806,,,,
2021/5/11 6:00,22.13955078,93.77682508,0.5,5094.564369,,,,
2021/5/11 7:00,22.26235352,94.15490486,0.5,31804.6337,,,,
2021/5/11 8:00,22.62175903,91.71544253,0.5,18231.51345,,,,
2021/5/11 9:00,22.64571533,89.77848774,0.5,24100.68959,,,,
2021/5/11 10:00,22.63851318,88.89781875,0.5,41420.91279,,,,
2021/5/11 11:00,22.7277771,88.94764797,0.5,43625.05963,,,,
2021/5/11 12:00,22.51992188,89.64885105,0.5,42423.4574,,,,
2021/5/11 13:00,22.2569519,90.79290501,0.5,40662.02315,,,,
2021/5/11 14:00,21.90712891,91.78074729,0.5,29313.87071,,,,
2021/5/11 15:00,21.43450317,93.79203853,0.5,26546.30373,,,,
2021/5/11 16:00,21.11342773,95.21742757,0.5,23194.32874,,,,
2021/5/11 17:00,21.6423584,95.09852926,0.5,26870.1678,,,,
2021/5/11 18:00,21.54952393,95.47804171,0.5,14248.5939,,,,
2021/5/11 19:00,21.5692688,95.33487634,0.5,2502.913323,,,,
2021/5/11 20:00,21.41591797,96.21498988,0.5,2670.224333,,,,
2021/5/11 21:00,21.03856812,97.17755083,0.5,1496.348005,,,,
2021/5/11 22:00,21.06191406,97.40586292,0.5,730.6187821,,,,
2021/5/11 23:00,20.65877686,97.94011675,0.5,6.639913889,,,,
2021/5/12 0:00,20.54796753,98.11995783,0.5,6.756608333,,,,
2021/5/12 1:00,20.45272217,98.08303103,0.5,6.849963889,,,,
2021/5/12 2:00,20.43474731,98.02422734,0.5,6.908311111,,,,
2021/5/12 3:00,20.48745117,97.41255931,0.5,6.93165,,,,
2021/5/12 4:00,20.478479,97.5723381,0.5,6.966658333,,,,
2021/5/12 5:00,20.36525879,96.34602732,0.5,7.036675,,,,
2021/5/12 6:00,20.3946167,95.30177915,0.5,7.060013889,,,,
2021/5/12 7:00,20.19692383,95.64861921,0.5,17817.7181,,,,
2021/5/12 8:00,20.20952759,94.29920741,0.5,25958.25825,,,,
2021/5/12 9:00,20.71688232,91.22944791,0.5,20744.89649,,,,
2021/5/12 10:00,20.74202881,90.2270118,0.5,28388.3316,,,,
2021/5/12 11:00,20.86123047,89.14604078,0.5,28754.56685,,,,
2021/5/12 12:00,21.20388184,87.14426295,0.5,28227.92073,,,,
2021/5/12 13:00,21.16613159,86.899079,0.5,31082.85393,,,,
2021/5/12 14:00,21.19490967,86.53393762,0.5,31482.55481,,,,
2021/5/12 15:00,20.81450806,87.01972122,0.5,27861.97092,,,,
2021/5/12 16:00,20.7618042,86.82467554,0.5,29598.11283,,,,
2021/5/12 17:00,20.07952271,89.17879605,0.5,27451.97351,,,,
2021/5/12 18:00,19.96932373,89.27786781,0.5,26807.61293,,,,
2021/5/12 19:00,19.93935547,89.6638688,0.5,879.8867303,,,,
2021/5/12 20:00,19.94295654,89.77680364,0.5,1035.316145,,,,
2021/5/12 21:00,19.8399292,90.56677437,0.5,2668.626903,,,,
2021/5/12 22:00,19.80639038,91.29464992,0.5,8.413669444,,,,
2021/5/12 23:00,19.86150513,91.44960154,0.5,8.296975,,,,
2021/5/13 0:00,19.67281494,92.08214175,0.5,8.168611111,,,,
2021/5/13 1:00,19.70336304,92.14122311,0.5,8.133602778,,,,
2021/5/13 2:00,19.70336304,92.250294,0.5,8.156941667,,,,
2021/5/13 3:00,19.67818604,92.81732682,0.5,8.121933333,,,,
2021/5/13 4:00,19.53084717,93.79012062,0.5,8.156941667,,,,
2021/5/13 5:00,19.56496582,92.65437754,0.5,8.145272222,,,,
2021/5/13 6:00,19.54702148,93.32834539,0.5,8.075255556,,,,
2021/5/13 7:00,19.6045166,94.19679865,0.5,26167.74847,,,,
2021/5/13 8:00,19.69017944,94.39094599,0.5,29864.70432,,,,
2021/5/13 9:00,19.97469482,92.45422743,0.5,10955.22637,,,,
2021/5/13 10:00,19.98729858,92.0980228,0.5,31456.5309,,,,
2021/5/13 11:00,19.79320679,92.72673206,0.5,12221.65948,,,,
2021/5/13 12:00,20.22750244,91.22559849,0.5,11766.73832,,,,
2021/5/13 13:00,20.46947632,89.41776042,0.5,18290.91209,,,,
2021/5/13 14:00,20.74202881,88.87004516,0.5,15303.05832,,,,
2021/5/13 15:00,20.42876587,91.07487304,0.5,23172.05469,,,,
2021/5/13 16:00,20.32753906,91.31885423,0.5,22289.43883,,,,
2021/5/13 17:00,19.83632813,91.72428885,0.5,20773.89762,,,,
2021/5/13 18:00,19.85909424,92.46162697,0.5,8974.345057,,,,
2021/5/13 19:00,19.97289429,92.7495808,0.5,2530.69792,,,,
2021/5/13 20:00,20.15621338,92.89219154,0.5,1298.348107,,,,
2021/5/13 21:00,20.11907349,94.37546591,0.5,794.8896477,,,,
2021/5/13 22:00,20.18135986,95.54826986,0.5,5.951416667,,,,
2021/5/13 23:00,20.29876099,95.74358797,0.5,6.033102778,,,,
2021/5/14 0:00,20.40419922,96.27959053,0.5,6.138127778,,,,
2021/5/14 1:00,20.50362549,96.32444685,0.5,6.208144444,,,,
2021/5/14 2:00,20.56774292,96.74500623,0.5,6.254822222,,,,
2021/5/14 3:00,20.74025879,97.00780476,0.5,6.324838889,,,,
2021/5/14 4:00,20.73665771,97.78022664,0.5,6.336508333,,,,
2021/5/14 5:00,20.99840698,96.83185976,0.5,6.383186111,,,,
2021/5/14 6:00,21.0876709,97.23566783,0.5,30.20285611,,,,
2021/5/14 7:00,21.29671631,97.42504657,0.5,21024.1037,,,,
2021/5/14 8:00,21.56987915,96.65322906,0.5,27418.69366,,,,
2021/5/14 9:00,22.45522461,93.86734159,0.5,19218.94252,,,,
2021/5/14 10:00,22.56722412,93.30338044,0.5,22998.6345,,,,
2021/5/14 11:00,22.78948364,92.53283747,0.5,27969.32456,,,,
2021/5/14 12:00,23.89406738,89.60260773,0.5,23141.64925,,,,
2021/5/14 13:00,23.59575806,91.13748414,0.5,25068.40943,,,,
2021/5/14 14:00,23.87249146,89.85189918,0.5,23837.51235,,,,
2021/5/14 15:00,24.25527344,88.88612712,0.5,27632.16922,,,,
2021/5/14 16:00,24.50505981,88.06189312,0.5,41733.00123,,,,
2021/5/14 17:00,23.74730835,90.79630635,0.5,40626.54243,,,,
2021/5/14 18:00,23.40764771,91.95470306,0.5,15496.97356,,,,
2021/5/14 19:00,23.55080566,91.70104352,0.5,7001.097898,,,,
2021/5/14 20:00,23.61013184,91.56138446,0.5,5563.543004,,,,
2021/5/14 21:00,23.27947388,93.32335887,0.5,659.7782527,,,,
2021/5/14 22:00,23.31539307,93.71574198,0.5,8.483686111,,,,
2021/5/14 23:00,23.49450073,93.28002631,0.5,8.518694444,,,,
2021/5/15 0:00,23.03026733,94.3914206,0.6,8.577041667,,,,
2021/5/15 1:00,23.01769409,94.73942812,0.6,8.600380556,,,,
2021/5/15 2:00,23.01589355,94.73036749,0.6,8.623719444,,,,
2021/5/15 3:00,22.84578857,95.08855281,0.6,8.658727778,,,,
2021/5/15 4:00,22.87633667,94.57720394,0.6,8.682066667,,,,
2021/5/15 5:00,23.32677612,92.28726139,0.6,8.693736111,,,,
2021/5/15 6:00,23.40584717,92.27911939,0.6,746.7046445,,,,
2021/5/15 7:00,23.6071106,92.8234621,0.6,6258.6498,,,,
2021/5/15 8:00,23.91381226,92.52410776,0.6,8849.303809,,,,
2021/5/15 9:00,25.64376221,86.22701439,0.6,8622.779004,,,,
2021/5/15 10:00,26.47521362,83.98812609,0.6,33262.35596,,,,
2021/5/15 11:00,27.14370117,81.26635085,0.6,35970.6606,,,,
2021/5/15 12:00,28.45913086,76.46150994,0.6,13534.86442,,,,
2021/5/15 13:00,28.51064453,77.19627587,0.6,21832.49209,,,,
2021/5/15 14:00,28.49208984,78.37838688,0.6,11184.35602,,,,
2021/5/15 15:00,27.67202148,81.61618208,0.6,10620.26558,,,,
2021/5/15 16:00,27.26830444,82.23413415,0.6,10115.70599,,,,
2021/5/15 17:00,25.70787964,86.52128605,0.6,12150.66771,,,,
2021/5/15 18:00,25.6821228,85.69809548,0.6,8710.602893,,,,
2021/5/15 19:00,25.71325073,85.63060151,0.6,5010.114934,,,,
2021/5/15 20:00,25.60723267,85.66314219,0.6,5198.626757,,,,
2021/5/15 21:00,25.24782715,86.52989916,0.6,3436.778469,,,,
2021/5/15 22:00,25.2711731,86.78832576,0.6,13.78931572,,,,
2021/5/15 23:00,25.29515991,87.63223593,0.6,10.82516014,,,,
2021/5/16 0:00,24.98964844,88.60417496,0.7,10.5025,,,,
2021/5/16 1:00,24.76143799,89.20966358,0.7,10.42081389,,,,
2021/5/16 2:00,24.27022705,91.40877746,0.7,10.38580556,,,,
2021/5/16 3:00,23.80419312,93.72169249,0.7,10.36246667,,,,
2021/5/16 4:00,23.86831055,94.62473369,0.7,10.30411944,,,,
2021/5/16 5:00,23.97432861,92.94553958,0.7,10.28078056,,,,
2021/5/16 6:00,23.4807373,95.23164586,0.7,10.24577222,,,,
2021/5/16 7:00,23.13808594,96.12361842,0.7,8000,,,,
2021/5/16 8:00,23.22615967,94.95255154,0.7,14826.88897,,,,
2021/5/16 9:00,23.99767456,90.32416176,0.7,1866.202061,,,,
2021/5/16 10:00,24.56734619,88.39116127,0.7,24911.21723,,,,
2021/5/16 11:00,25.58147583,85.40990145,0.7,6459.233897,,,,
2021/5/16 12:00,24.96569214,86.39937414,0.7,5600.433853,,,,
2021/5/16 13:00,24.84468994,89.11935748,0.7,5358.382152,,,,
2021/5/16 14:00,25.57369385,86.92624021,0.7,4863.814409,,,,
2021/5/16 15:00,23.85091553,88.05629224,0.7,5827.185745,,,,
2021/5/16 16:00,21.22783813,91.22691526,0.7,5459.835718,,,,
2021/5/16 17:00,19.27144775,91.21698481,0.7,4905.881472,,,,
2021/5/16 18:00,18.994104,89.81705346,0.7,3875.580038,,,,
